生產日期,機台號,班別,產能,OEE,良率
2022/12/31,h13,D,2603,84.5,96.2
2022/12/31,h13,N,2625,85.2,94.9
2022/12/31,h13,N,2625,85.2,94.9
2022/12/31,h14,D,2371,76.9,94.6
2022/12/31,h14,D,2371,76.9,94.6
2022/12/31,h14,N,715,23.2,92.5
2022/12/31,h14,N,715,23.2,92.5
2022/12/31,h16,D,2805,91,96.4
2022/12/31,h16,D,2805,91,96.4
2022/12/31,h16,N,2738,88.9,96.7
2022/12/31,h16,N,2738,88.9,96.7
2023/1/1,h04,D,2466,80,96.8
2023/1/1,h04,D,2466,80,96.8
2023/1/1,h04,N,0,0,0
2023/1/1,h04,N,0,0,0
2023/1/1,h05,D,2767,89.8,99.2
2023/1/1,h05,D,2767,89.8,99.2
2023/1/1,h05,N,2699,87.6,98.2
2023/1/1,h05,N,2699,87.6,98.2
2023/1/1,h06,D,2284,74.1,93.9
2023/1/1,h06,D,2284,74.1,93.9
2023/1/1,h06,N,2346,76.1,94.1
2023/1/1,h06,N,2346,76.1,94.1
2023/1/1,h09,D,2898,94,98.4
2023/1/1,h09,D,2898,94,98.4
2023/1/1,h09,N,2370,76.9,97.5
2023/1/1,h09,N,2370,76.9,97.5
2023/1/1,h11,D,2768,89.8,97
2023/1/1,h11,D,2768,89.8,97
2023/1/1,h11,N,2253,73.1,94.4
2023/1/1,h11,N,2253,73.1,94.4
2023/1/1,h12,D,2710,87.9,97.6
2023/1/1,h12,D,2710,87.9,97.6
2023/1/1,h12,N,2753,89.3,98
2023/1/1,h12,N,2753,89.3,98
2023/1/1,h13,D,2689,87.3,96.3
2023/1/1,h13,D,2689,87.3,96.3
2023/1/1,h13,N,2409,78.2,97.5
2023/1/1,h13,N,2409,78.2,97.5
2023/1/1,h14,D,2322,75.4,95.3
2023/1/1,h14,D,2322,75.4,95.3
2023/1/1,h14,N,2257,73.2,94.3
2023/1/1,h14,N,2257,73.2,94.3
2023/1/1,h16,D,2805,91,96.8
2023/1/1,h16,D,2805,91,96.8
2023/1/1,h16,N,2855,92.7,97.4
2023/1/1,h16,N,2855,92.7,97.4
2023/1/2,h04,D,2818,91.5,98.1
2023/1/2,h04,D,2818,91.5,98.1
2023/1/2,h04,N,2567,83.3,97.1
2023/1/2,h04,N,2567,83.3,97.1
2023/1/2,h05,D,2813,91.3,98.7
2023/1/2,h05,D,2813,91.3,98.7
2023/1/2,h05,N,2904,94.2,98.6
2023/1/2,h05,N,2904,94.2,98.6
2023/1/2,h06,D,2139,69.4,91.5
2023/1/2,h06,D,2139,69.4,91.5
2023/1/2,h06,N,2106,68.3,82.4
2023/1/2,h06,N,2106,68.3,82.4
2023/1/2,h09,D,2530,82.1,96.5
2023/1/2,h09,D,2530,82.1,96.5
2023/1/2,h09,N,2677,86.9,97.7
2023/1/2,h09,N,2677,86.9,97.7
2023/1/2,h11,D,2549,82.7,95.5
2023/1/2,h11,D,2549,82.7,95.5
2023/1/2,h11,N,1699,55.1,95.2
2023/1/2,h11,N,1699,55.1,95.2
2023/1/2,h12,D,2576,83.6,96.4
2023/1/2,h12,D,2576,83.6,96.4
2023/1/2,h12,N,2462,79.9,94.7
2023/1/2,h12,N,2462,79.9,94.7
2023/1/2,h13,D,2861,92.8,98.4
2023/1/2,h13,D,2861,92.8,98.4
2023/1/2,h13,N,2849,92.5,97.9
2023/1/2,h13,N,2849,92.5,97.9
2023/1/2,h14,D,2407,78.1,95.3
2023/1/2,h14,D,2407,78.1,95.3
2023/1/2,h14,N,1993,64.7,95.7
2023/1/2,h14,N,1993,64.7,95.7
2023/1/2,h16,D,2800,90.9,98.1
2023/1/2,h16,D,2800,90.9,98.1
2023/1/2,h16,N,2853,92.6,98.7
2023/1/2,h16,N,2853,92.6,98.7
2023/1/3,h04,D,2959,96,98.1
2023/1/3,h04,D,2959,96,98.1
2023/1/3,h04,N,0,0,0
2023/1/3,h04,N,0,0,0
2023/1/3,h05,D,2460,79.8,98.9
2023/1/3,h05,D,2460,79.8,98.9
2023/1/3,h05,N,2928,95,98.7
2023/1/3,h05,N,2928,95,98.7
2023/1/3,h06,D,1768,57.4,82.8
2023/1/3,h06,D,1768,57.4,82.8
2023/1/3,h06,N,1724,55.9,88.3
2023/1/3,h06,N,1724,55.9,88.3
2023/1/3,h09,D,2520,81.8,96.6
2023/1/3,h09,D,2520,81.8,96.6
2023/1/3,h09,N,2469,80.1,96.9
2023/1/3,h09,N,2469,80.1,96.9
2023/1/3,h11,D,2651,86,97.3
2023/1/3,h11,D,2651,86,97.3
2023/1/3,h11,N,2064,67,97.2
2023/1/3,h11,N,2064,67,97.2
2023/1/3,h12,D,2794,90.7,97.9
2023/1/3,h12,D,2794,90.7,97.9
2023/1/3,h12,N,1982,64.3,94.3
2023/1/3,h12,N,1982,64.3,94.3
2023/1/3,h13,D,2838,92.1,98
2023/1/3,h13,D,2838,92.1,98
2023/1/3,h13,N,2791,90.6,97.9
2023/1/3,h13,N,2791,90.6,97.9
2023/1/3,h14,D,2211,71.8,92.8
2023/1/3,h14,D,2211,71.8,92.8
2023/1/3,h14,N,2129,69.1,93.6
2023/1/3,h14,N,2129,69.1,93.6
2023/1/3,h16,D,2802,90.9,98.8
2023/1/3,h16,D,2802,90.9,98.8
2023/1/3,h16,N,2905,94.3,99.1
2023/1/3,h16,N,2905,94.3,99.1
2023/1/4,h04,D,2655,86.2,96.9
2023/1/4,h04,D,2655,86.2,96.9
2023/1/4,h04,N,0,0,0
2023/1/4,h04,N,0,0,0
2023/1/4,h05,D,2557,83,97.1
2023/1/4,h05,D,2557,83,97.1
2023/1/4,h05,N,2379,77.2,96.4
2023/1/4,h05,N,2379,77.2,96.4
2023/1/4,h06,D,2133,69.2,88.3
2023/1/4,h06,D,2133,69.2,88.3
2023/1/4,h06,N,1513,49.1,78.2
2023/1/4,h06,N,1513,49.1,78.2
2023/1/4,h09,D,2276,73.9,97.5
2023/1/4,h09,D,2276,73.9,97.5
2023/1/4,h09,N,2510,81.5,97.5
2023/1/4,h09,N,2510,81.5,97.5
2023/1/4,h11,D,2448,79.4,96.9
2023/1/4,h11,D,2448,79.4,96.9
2023/1/4,h11,N,2152,69.8,96.5
2023/1/4,h11,N,2152,69.8,96.5
2023/1/4,h12,D,2582,83.8,96.7
2023/1/4,h12,D,2582,83.8,96.7
2023/1/4,h12,N,2311,75,97.8
2023/1/4,h12,N,2311,75,97.8
2023/1/4,h13,D,2410,78.2,97.1
2023/1/4,h13,D,2410,78.2,97.1
2023/1/4,h13,N,2261,73.4,96.8
2023/1/4,h13,N,2261,73.4,96.8
2023/1/4,h14,D,1816,58.9,94
2023/1/4,h14,D,1816,58.9,94
2023/1/4,h14,N,1775,57.6,91.1
2023/1/4,h14,N,1775,57.6,91.1
2023/1/4,h16,D,2799,90.8,98.8
2023/1/4,h16,D,2799,90.8,98.8
2023/1/4,h16,N,2715,88.1,94.9
2023/1/4,h16,N,2715,88.1,94.9
2023/1/5,h04,D,2739,88.9,97.1
2023/1/5,h04,D,2739,88.9,97.1
2023/1/5,h04,N,14,0.5,93.3
2023/1/5,h04,N,14,0.5,93.3
2023/1/5,h05,D,2724,88.4,97.6
2023/1/5,h05,D,2724,88.4,97.6
2023/1/5,h05,N,2826,91.7,97.9
2023/1/5,h05,N,2826,91.7,97.9
2023/1/5,h06,D,2113,68.6,86.1
2023/1/5,h06,D,2113,68.6,86.1
2023/1/5,h06,N,2003,65,87.9
2023/1/5,h06,N,2003,65,87.9
2023/1/5,h09,D,2432,78.9,97.1
2023/1/5,h09,D,2432,78.9,97.1
2023/1/5,h09,N,2781,90.3,98.5
2023/1/5,h09,N,2781,90.3,98.5
2023/1/5,h11,D,2667,86.6,96.4
2023/1/5,h11,D,2667,86.6,96.4
2023/1/5,h11,N,2865,93,97.7
2023/1/5,h11,N,2865,93,97.7
2023/1/5,h12,D,2627,85.3,97.2
2023/1/5,h12,D,2627,85.3,97.2
2023/1/5,h12,N,2663,86.4,98
2023/1/5,h12,N,2663,86.4,98
2023/1/5,h13,D,2531,82.1,97.1
2023/1/5,h13,D,2531,82.1,97.1
2023/1/5,h13,N,2110,68.5,95
2023/1/5,h13,N,2110,68.5,95
2023/1/5,h14,D,2400,77.9,93.2
2023/1/5,h14,D,2400,77.9,93.2
2023/1/5,h14,N,2519,81.7,95.6
2023/1/5,h14,N,2519,81.7,95.6
2023/1/5,h16,D,2889,93.8,98.6
2023/1/5,h16,D,2889,93.8,98.6
2023/1/5,h16,N,2884,93.6,98
2023/1/5,h16,N,2884,93.6,98
2023/1/6,h04,D,2724,88.4,97.5
2023/1/6,h04,D,2724,88.4,97.5
2023/1/6,h04,N,0,0,0
2023/1/6,h04,N,0,0,0
2023/1/6,h05,D,2593,84.1,96.3
2023/1/6,h05,D,2593,84.1,96.3
2023/1/6,h05,N,2995,97.2,99
2023/1/6,h05,N,2995,97.2,99
2023/1/6,h06,D,1982,64.3,93.7
2023/1/6,h06,D,1982,64.3,93.7
2023/1/6,h06,N,2391,77.6,95.4
2023/1/6,h06,N,2391,77.6,95.4
2023/1/6,h09,D,2835,92,98.3
2023/1/6,h09,D,2835,92,98.3
2023/1/6,h09,N,2853,92.6,97.4
2023/1/6,h09,N,2853,92.6,97.4
2023/1/6,h11,D,2754,89.4,98
2023/1/6,h11,D,2754,89.4,98
2023/1/6,h11,N,2778,90.2,97.5
2023/1/6,h11,N,2778,90.2,97.5
2023/1/6,h12,D,2616,84.9,98.2
2023/1/6,h12,D,2616,84.9,98.2
2023/1/6,h12,N,2852,92.6,98.2
2023/1/6,h12,N,2852,92.6,98.2
2023/1/6,h13,D,2710,87.9,97.5
2023/1/6,h13,D,2710,87.9,97.5
2023/1/6,h13,N,2809,91.2,97.8
2023/1/6,h13,N,2809,91.2,97.8
2023/1/6,h14,D,2393,77.7,94.8
2023/1/6,h14,D,2393,77.7,94.8
2023/1/6,h14,N,2434,79,95.5
2023/1/6,h14,N,2434,79,95.5
2023/1/6,h16,D,2878,93.4,97.7
2023/1/6,h16,D,2878,93.4,97.7
2023/1/6,h16,N,2834,92,98.5
2023/1/6,h16,N,2834,92,98.5
2023/1/7,h04,D,2542,82.5,97.2
2023/1/7,h04,D,2542,82.5,97.2
2023/1/7,h04,N,0,0,0
2023/1/7,h04,N,0,0,0
2023/1/7,h05,D,2810,91.2,98.6
2023/1/7,h05,D,2810,91.2,98.6
2023/1/7,h05,N,2997,97.3,99.3
2023/1/7,h05,N,2997,97.3,99.3
2023/1/7,h06,D,1611,52.3,94.1
2023/1/7,h06,D,1611,52.3,94.1
2023/1/7,h06,N,2018,65.5,91.2
2023/1/7,h06,N,2018,65.5,91.2
2023/1/7,h09,D,2638,85.6,96.8
2023/1/7,h09,D,2638,85.6,96.8
2023/1/7,h09,N,2712,88,96.6
2023/1/7,h09,N,2712,88,96.6
2023/1/7,h11,D,2536,82.3,98.1
2023/1/7,h11,D,2536,82.3,98.1
2023/1/7,h11,N,2809,91.2,98.6
2023/1/7,h11,N,2809,91.2,98.6
2023/1/7,h12,D,2705,87.8,97.5
2023/1/7,h12,D,2705,87.8,97.5
2023/1/7,h12,N,3040,98.7,98.5
2023/1/7,h12,N,3040,98.7,98.5
2023/1/7,h13,D,2709,87.9,98.1
2023/1/7,h13,D,2709,87.9,98.1
2023/1/7,h13,N,2746,89.1,98.2
2023/1/7,h13,N,2746,89.1,98.2
2023/1/7,h14,D,1900,61.7,94.5
2023/1/7,h14,D,1900,61.7,94.5
2023/1/7,h14,N,2516,81.7,94.6
2023/1/7,h14,N,2516,81.7,94.6
2023/1/7,h16,D,2589,84,98.1
2023/1/7,h16,D,2589,84,98.1
2023/1/7,h16,N,2665,86.5,97.7
2023/1/7,h16,N,2665,86.5,97.7
2023/1/8,h04,D,1897,61.6,97.3
2023/1/8,h04,D,1897,61.6,97.3
2023/1/8,h04,N,0,0,0
2023/1/8,h04,N,0,0,0
2023/1/8,h05,D,2853,92.6,97
2023/1/8,h05,D,2853,92.6,97
2023/1/8,h05,N,2757,89.5,97.7
2023/1/8,h05,N,2757,89.5,97.7
2023/1/8,h06,D,1225,39.8,78.8
2023/1/8,h06,D,1225,39.8,78.8
2023/1/8,h06,N,2035,66,89.6
2023/1/8,h06,N,2035,66,89.6
2023/1/8,h09,D,2836,92,98
2023/1/8,h09,D,2836,92,98
2023/1/8,h09,N,2839,92.1,98.5
2023/1/8,h09,N,2839,92.1,98.5
2023/1/8,h11,D,2787,90.4,99
2023/1/8,h11,D,2787,90.4,99
2023/1/8,h11,N,2536,82.3,98.7
2023/1/8,h11,N,2536,82.3,98.7
2023/1/8,h12,D,2747,89.1,98.5
2023/1/8,h12,D,2747,89.1,98.5
2023/1/8,h12,N,2695,87.5,98.6
2023/1/8,h12,N,2695,87.5,98.6
2023/1/8,h13,D,2722,88.3,98
2023/1/8,h13,D,2722,88.3,98
2023/1/8,h13,N,2823,91.6,98.7
2023/1/8,h13,N,2823,91.6,98.7
2023/1/8,h14,D,1931,62.7,92.6
2023/1/8,h14,D,1931,62.7,92.6
2023/1/8,h14,N,2369,76.9,96.8
2023/1/8,h14,N,2369,76.9,96.8
2023/1/8,h16,D,2663,86.4,95.8
2023/1/8,h16,D,2663,86.4,95.8
2023/1/8,h16,N,2500,81.1,96.7
2023/1/8,h16,N,2500,81.1,96.7
2023/1/9,h04,D,2084,67.6,93.8
2023/1/9,h04,D,2084,67.6,93.8
2023/1/9,h04,N,0,0,0
2023/1/9,h04,N,0,0,0
2023/1/9,h05,D,2628,85.3,97.7
2023/1/9,h05,D,2628,85.3,97.7
2023/1/9,h05,N,2115,68.6,97
2023/1/9,h05,N,2115,68.6,97
2023/1/9,h06,D,1628,52.8,86.9
2023/1/9,h06,D,1628,52.8,86.9
2023/1/9,h06,N,2335,75.8,94.7
2023/1/9,h06,N,2335,75.8,94.7
2023/1/9,h09,D,1380,44.8,95.8
2023/1/9,h09,D,1380,44.8,95.8
2023/1/9,h09,N,2708,87.9,97.9
2023/1/9,h09,N,2708,87.9,97.9
2023/1/9,h11,D,2684,87.1,98.2
2023/1/9,h11,D,2684,87.1,98.2
2023/1/9,h11,N,1787,58,97.2
2023/1/9,h11,N,1787,58,97.2
2023/1/9,h12,D,2656,86.2,98.5
2023/1/9,h12,D,2656,86.2,98.5
2023/1/9,h12,N,2041,66.2,97.8
2023/1/9,h12,N,2041,66.2,97.8
2023/1/9,h13,D,2717,88.2,99.3
2023/1/9,h13,D,2717,88.2,99.3
2023/1/9,h13,N,2272,73.7,98.9
2023/1/9,h13,N,2272,73.7,98.9
2023/1/9,h14,D,2458,79.8,93.8
2023/1/9,h14,D,2458,79.8,93.8
2023/1/9,h14,N,2433,79,95.6
2023/1/9,h14,N,2433,79,95.6
2023/1/9,h16,D,2757,89.5,97.2
2023/1/9,h16,D,2757,89.5,97.2
2023/1/9,h16,N,2441,79.2,95.3
2023/1/9,h16,N,2441,79.2,95.3
2023/1/10,h04,D,2564,83.2,96.1
2023/1/10,h04,D,2564,83.2,96.1
2023/1/10,h04,N,0,0,0
2023/1/10,h04,N,0,0,0
2023/1/10,h05,D,2801,90.9,97.6
2023/1/10,h05,D,2801,90.9,97.6
2023/1/10,h05,N,2408,78.1,96.5
2023/1/10,h05,N,2408,78.1,96.5
2023/1/10,h06,D,2184,70.9,93.6
2023/1/10,h06,D,2184,70.9,93.6
2023/1/10,h06,N,1763,57.2,89.8
2023/1/10,h06,N,1763,57.2,89.8
2023/1/10,h09,D,2694,87.4,98.6
2023/1/10,h09,D,2694,87.4,98.6
2023/1/10,h09,N,2568,83.3,98
2023/1/10,h09,N,2568,83.3,98
2023/1/10,h11,D,2278,73.9,98.5
2023/1/10,h11,D,2278,73.9,98.5
2023/1/10,h11,N,2371,76.9,98.7
2023/1/10,h11,N,2371,76.9,98.7
2023/1/10,h12,D,2591,84.1,97.7
2023/1/10,h12,D,2591,84.1,97.7
2023/1/10,h12,N,2584,83.9,96.4
2023/1/10,h12,N,2584,83.9,96.4
2023/1/10,h13,D,2738,88.9,98.8
2023/1/10,h13,D,2738,88.9,98.8
2023/1/10,h13,N,2639,85.6,98.1
2023/1/10,h13,N,2639,85.6,98.1
2023/1/10,h14,D,1861,60.4,95.5
2023/1/10,h14,D,1861,60.4,95.5
2023/1/10,h14,N,2342,76,95.1
2023/1/10,h14,N,2342,76,95.1
2023/1/10,h16,D,2623,85.1,97.5
2023/1/10,h16,D,2623,85.1,97.5
2023/1/10,h16,N,2551,82.8,97.6
2023/1/10,h16,N,2551,82.8,97.6
2023/1/11,h04,D,2559,83,96
2023/1/11,h04,D,2559,83,96
2023/1/11,h04,N,2521,81.8,90.7
2023/1/11,h04,N,2521,81.8,90.7
2023/1/11,h05,D,2912,94.5,98.5
2023/1/11,h05,D,2912,94.5,98.5
2023/1/11,h05,N,2960,96.1,98.6
2023/1/11,h05,N,2960,96.1,98.6
2023/1/11,h06,D,1991,64.6,93.7
2023/1/11,h06,D,1991,64.6,93.7
2023/1/11,h06,N,2390,77.6,95.6
2023/1/11,h06,N,2390,77.6,95.6
2023/1/11,h09,D,2326,75.5,97.9
2023/1/11,h09,D,2326,75.5,97.9
2023/1/11,h09,N,2768,89.8,98.7
2023/1/11,h09,N,2768,89.8,98.7
2023/1/11,h11,D,2731,88.6,99
2023/1/11,h11,D,2731,88.6,99
2023/1/11,h11,N,2738,88.9,98.7
2023/1/11,h11,N,2738,88.9,98.7
2023/1/11,h12,D,2714,88.1,99.2
2023/1/11,h12,D,2714,88.1,99.2
2023/1/11,h12,N,2600,84.4,98.3
2023/1/11,h12,N,2600,84.4,98.3
2023/1/11,h13,D,2678,86.9,98.4
2023/1/11,h13,D,2678,86.9,98.4
2023/1/11,h13,N,2662,86.4,98.6
2023/1/11,h13,N,2662,86.4,98.6
2023/1/11,h14,D,2154,69.9,94.6
2023/1/11,h14,D,2154,69.9,94.6
2023/1/11,h14,N,2418,78.5,95.2
2023/1/11,h14,N,2418,78.5,95.2
2023/1/11,h16,D,2778,90.2,98.3
2023/1/11,h16,D,2778,90.2,98.3
2023/1/11,h16,N,2748,89.2,98.2
2023/1/11,h16,N,2748,89.2,98.2
2023/1/12,h04,D,2658,86.3,95.7
2023/1/12,h04,D,2658,86.3,95.7
2023/1/12,h04,N,0,0,0
2023/1/12,h04,N,0,0,0
2023/1/12,h05,D,2901,94.1,98.9
2023/1/12,h05,D,2901,94.1,98.9
2023/1/12,h05,N,2798,90.8,98.4
2023/1/12,h05,N,2798,90.8,98.4
2023/1/12,h06,D,2451,79.5,96.8
2023/1/12,h06,D,2451,79.5,96.8
2023/1/12,h06,N,2356,76.5,97
2023/1/12,h06,N,2356,76.5,97
2023/1/12,h09,D,2759,89.5,98.4
2023/1/12,h09,D,2759,89.5,98.4
2023/1/12,h09,N,2782,90.3,97.4
2023/1/12,h09,N,2782,90.3,97.4
2023/1/12,h11,D,2692,87.4,97.8
2023/1/12,h11,D,2692,87.4,97.8
2023/1/12,h11,N,2810,91.2,98.3
2023/1/12,h11,N,2810,91.2,98.3
2023/1/12,h12,D,2766,89.8,97.5
2023/1/12,h12,D,2766,89.8,97.5
2023/1/12,h12,N,2821,91.5,98.9
2023/1/12,h12,N,2821,91.5,98.9
2023/1/12,h13,D,2625,85.2,98.3
2023/1/12,h13,D,2625,85.2,98.3
2023/1/12,h13,N,2900,94.1,97.8
2023/1/12,h13,N,2900,94.1,97.8
2023/1/12,h14,D,2416,78.4,96.9
2023/1/12,h14,D,2416,78.4,96.9
2023/1/12,h14,N,1945,63.1,93.8
2023/1/12,h14,N,1945,63.1,93.8
2023/1/12,h16,D,2779,90.2,98.1
2023/1/12,h16,D,2779,90.2,98.1
2023/1/12,h16,N,2834,92,97.5
2023/1/12,h16,N,2834,92,97.5
2023/1/13,h04,D,2821,91.5,97.8
2023/1/13,h04,D,2821,91.5,97.8
2023/1/13,h04,N,0,0,0
2023/1/13,h04,N,0,0,0
2023/1/13,h05,D,2845,92.3,98.4
2023/1/13,h05,D,2845,92.3,98.4
2023/1/13,h05,N,2936,95.3,98.9
2023/1/13,h05,N,2936,95.3,98.9
2023/1/13,h06,D,2105,68.3,95.8
2023/1/13,h06,D,2105,68.3,95.8
2023/1/13,h06,N,2325,75.5,95.4
2023/1/13,h06,N,2325,75.5,95.4
2023/1/13,h09,D,2805,91,97.9
2023/1/13,h09,D,2805,91,97.9
2023/1/13,h09,N,2873,93.2,98.2
2023/1/13,h09,N,2873,93.2,98.2
2023/1/13,h11,D,2677,86.9,98.5
2023/1/13,h11,D,2677,86.9,98.5
2023/1/13,h11,N,2556,82.9,98.1
2023/1/13,h11,N,2556,82.9,98.1
2023/1/13,h12,D,2832,91.9,98.4
2023/1/13,h12,D,2832,91.9,98.4
2023/1/13,h12,N,3062,99.4,99.2
2023/1/13,h12,N,3062,99.4,99.2
2023/1/13,h13,D,2935,95.2,97.5
2023/1/13,h13,D,2935,95.2,97.5
2023/1/13,h13,N,3025,98.2,98.4
2023/1/13,h13,N,3025,98.2,98.4
2023/1/13,h14,D,1779,57.7,91.2
2023/1/13,h14,D,1779,57.7,91.2
2023/1/13,h14,N,2308,74.9,92.9
2023/1/13,h14,N,2308,74.9,92.9
2023/1/13,h16,D,2752,89.3,98.2
2023/1/13,h16,D,2752,89.3,98.2
2023/1/13,h16,N,2779,90.2,98.8
2023/1/13,h16,N,2779,90.2,98.8
2023/1/14,h04,D,2809,91.2,98.5
2023/1/14,h04,D,2809,91.2,98.5
2023/1/14,h04,N,0,0,0
2023/1/14,h04,N,0,0,0
2023/1/14,h05,D,2921,94.8,98.5
2023/1/14,h05,D,2921,94.8,98.5
2023/1/14,h05,N,2808,91.1,99.2
2023/1/14,h05,N,2808,91.1,99.2
2023/1/14,h06,D,2258,73.3,93.6
2023/1/14,h06,D,2258,73.3,93.6
2023/1/14,h06,N,2357,76.5,95
2023/1/14,h06,N,2357,76.5,95
2023/1/14,h09,D,2745,89.1,96.9
2023/1/14,h09,D,2745,89.1,96.9
2023/1/14,h09,N,2786,90.4,98.1
2023/1/14,h09,N,2786,90.4,98.1
2023/1/14,h11,D,2762,89.6,97.4
2023/1/14,h11,D,2762,89.6,97.4
2023/1/14,h11,N,2236,72.6,97.5
2023/1/14,h11,N,2236,72.6,97.5
2023/1/14,h12,D,2755,89.4,98.3
2023/1/14,h12,D,2755,89.4,98.3
2023/1/14,h12,N,2987,96.9,97.9
2023/1/14,h12,N,2987,96.9,97.9
2023/1/14,h13,D,2925,94.9,98.2
2023/1/14,h13,D,2925,94.9,98.2
2023/1/14,h13,N,3070,99.6,99
2023/1/14,h13,N,3070,99.6,99
2023/1/14,h14,D,2038,66.1,93.9
2023/1/14,h14,D,2038,66.1,93.9
2023/1/14,h14,N,1851,60.1,95.7
2023/1/14,h14,N,1851,60.1,95.7
2023/1/14,h16,D,2699,87.6,99.2
2023/1/14,h16,D,2699,87.6,99.2
2023/1/14,h16,N,2832,91.9,98.4
2023/1/14,h16,N,2832,91.9,98.4
2023/1/15,h04,D,2475,80.3,96.4
2023/1/15,h04,D,2475,80.3,96.4
2023/1/15,h04,N,0,0,0
2023/1/15,h04,N,0,0,0
2023/1/15,h05,D,2909,94.4,98.9
2023/1/15,h05,D,2909,94.4,98.9
2023/1/15,h05,N,2701,87.7,98
2023/1/15,h05,N,2701,87.7,98
2023/1/15,h06,D,2221,72.1,95.1
2023/1/15,h06,D,2221,72.1,95.1
2023/1/15,h06,N,2367,76.8,95.3
2023/1/15,h06,N,2367,76.8,95.3
2023/1/15,h09,D,2753,89.3,98.9
2023/1/15,h09,D,2753,89.3,98.9
2023/1/15,h09,N,2539,82.4,97.4
2023/1/15,h09,N,2539,82.4,97.4
2023/1/15,h11,D,2540,82.4,97.8
2023/1/15,h11,D,2540,82.4,97.8
2023/1/15,h11,N,2147,69.7,98.1
2023/1/15,h11,N,2147,69.7,98.1
2023/1/15,h12,D,2835,92,98.9
2023/1/15,h12,D,2835,92,98.9
2023/1/15,h12,N,2752,89.3,98.5
2023/1/15,h12,N,2752,89.3,98.5
2023/1/15,h13,D,2972,96.4,98.2
2023/1/15,h13,D,2972,96.4,98.2
2023/1/15,h13,N,2608,84.6,96.7
2023/1/15,h13,N,2608,84.6,96.7
2023/1/15,h14,D,2004,65,93.6
2023/1/15,h14,D,2004,65,93.6
2023/1/15,h14,N,2234,72.5,94.1
2023/1/15,h14,N,2234,72.5,94.1
2023/1/15,h16,D,2710,87.9,99.2
2023/1/15,h16,D,2710,87.9,99.2
2023/1/15,h16,N,2768,89.8,99.2
2023/1/15,h16,N,2768,89.8,99.2
2023/1/16,h04,D,2772,90,98
2023/1/16,h04,D,2772,90,98
2023/1/16,h04,N,2430,78.9,94.3
2023/1/16,h04,N,2430,78.9,94.3
2023/1/16,h05,D,2973,96.5,98.3
2023/1/16,h05,D,2973,96.5,98.3
2023/1/16,h05,N,2829,91.8,98.7
2023/1/16,h05,N,2829,91.8,98.7
2023/1/16,h06,D,2311,75,94.1
2023/1/16,h06,D,2311,75,94.1
2023/1/16,h06,N,1886,61.2,95.2
2023/1/16,h06,N,1886,61.2,95.2
2023/1/16,h09,D,2570,83.4,97.8
2023/1/16,h09,D,2570,83.4,97.8
2023/1/16,h09,N,2557,83,97.2
2023/1/16,h09,N,2557,83,97.2
2023/1/16,h11,D,2562,83.1,98.2
2023/1/16,h11,D,2562,83.1,98.2
2023/1/16,h11,N,2551,82.8,98.3
2023/1/16,h11,N,2551,82.8,98.3
2023/1/16,h12,D,2706,87.8,98.7
2023/1/16,h12,D,2706,87.8,98.7
2023/1/16,h12,N,2807,91.1,97.7
2023/1/16,h12,N,2807,91.1,97.7
2023/1/16,h13,D,2916,94.6,98.6
2023/1/16,h13,D,2916,94.6,98.6
2023/1/16,h13,N,2758,89.5,96.5
2023/1/16,h13,N,2758,89.5,96.5
2023/1/16,h14,D,2019,65.5,96
2023/1/16,h14,D,2019,65.5,96
2023/1/16,h14,N,1870,60.7,97
2023/1/16,h14,N,1870,60.7,97
2023/1/16,h16,D,2775,90.1,98.8
2023/1/16,h16,D,2775,90.1,98.8
2023/1/16,h16,N,2808,91.1,98.1
2023/1/16,h16,N,2808,91.1,98.1
2023/1/17,h04,D,2331,75.6,95.2
2023/1/17,h04,D,2331,75.6,95.2
2023/1/17,h04,N,2893,93.9,95.5
2023/1/17,h04,N,2893,93.9,95.5
2023/1/17,h05,D,2792,90.6,98.6
2023/1/17,h05,D,2792,90.6,98.6
2023/1/17,h05,N,2695,87.5,98
2023/1/17,h05,N,2695,87.5,98
2023/1/17,h06,D,2324,75.4,95.8
2023/1/17,h06,D,2324,75.4,95.8
2023/1/17,h06,N,2131,69.2,89.7
2023/1/17,h06,N,2131,69.2,89.7
2023/1/17,h09,D,2424,78.7,96.4
2023/1/17,h09,D,2424,78.7,96.4
2023/1/17,h09,N,2762,89.6,98.2
2023/1/17,h09,N,2762,89.6,98.2
2023/1/17,h11,D,2445,79.3,97
2023/1/17,h11,D,2445,79.3,97
2023/1/17,h11,N,2790,90.5,98.6
2023/1/17,h11,N,2790,90.5,98.6
2023/1/17,h12,D,2557,83,96.6
2023/1/17,h12,D,2557,83,96.6
2023/1/17,h12,N,2717,88.2,97.1
2023/1/17,h12,N,2717,88.2,97.1
2023/1/17,h13,D,2843,92.3,97.3
2023/1/17,h13,D,2843,92.3,97.3
2023/1/17,h13,N,2977,96.6,98.1
2023/1/17,h13,N,2977,96.6,98.1
2023/1/17,h14,D,2442,79.2,97.6
2023/1/17,h14,D,2442,79.2,97.6
2023/1/17,h14,N,2418,78.5,97.2
2023/1/17,h14,N,2418,78.5,97.2
2023/1/17,h16,D,2717,88.2,97.6
2023/1/17,h16,D,2717,88.2,97.6
2023/1/17,h16,N,2847,92.4,98.4
2023/1/17,h16,N,2847,92.4,98.4
